220617	8	Other	Rune of Pandemic	402265	Learning	Rune of Pandemic | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
220618	8	Other	Rune of Immolation Aura	402265	Learning	Rune of Immolation Aura | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
220682	8	Other	Rune of the Unbridled	402265	Learning	Rune of the Unbridled | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
220687	8	Other	Rune of the Raptor	402265	Learning	Rune of the Raptor | Binds when picked up | Use: Teaches you a new Engraving ability. | Classes: Hunter
220754	8	Other	Rune of the Windstorm	402265	Learning	Rune of the Windstorm | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
220791	8	Other	Rune of the Jungle Cat	402265	Learning	Rune of the Jungle Cat | Binds when picked up | Use: Teaches you a new Engraving ability. | Classes: Hunter
220792	8	Other	Scroll of Spatial Mending	448381	Close Fel Portal	Scroll of Spatial Mending | Use: Close a targeted Fel portal. May draw unwanted attention from the other side.
220913	8	Other	Rune of Demolition	402265	Learning	Rune of Demolition | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
221020	8	Other	Rune of the Moon Goddess	402265	Learning	Rune of the Moon Goddess | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
221024	8	Other	nil	nil	nil	
221028	8	Other	nil	nil	nil	
221030	8	Other	nil	nil	nil	
221196	8	Other	nil	nil	nil	
221199	8	Other	Satyrweed Tincture	447475	Satyrweed Tincture	Satyrweed Tincture | Binds when picked up | Unique | Use: Cure a creature of Satyr corruption. || DESC: Cure a creature of Satyr corruption.
221267	8	Other	Rune of the Bloodthirsty	402265	Learning	Rune of the Bloodthirsty | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
221311	8	Other	nil	nil	nil	
221317	8	Other	Feralas Leycryst	446454	Channel Leycrysts	Feralas Leycryst | Binds when picked up | Unique | Use: Use 4 leycrysts to attune with Azeroth and learn a new ability. || DESC: Use 4 leycrysts to attune with Azeroth and learn a new ability.
221318	8	Other	Azshara Leycryst	446454	Channel Leycrysts	Azshara Leycryst | Binds when picked up | Unique | Use: Use 4 leycrysts to attune with Azeroth and learn a new ability. || DESC: Use 4 leycrysts to attune with Azeroth and learn a new ability.
221319	8	Other	Blackrock Leycryst	446454	Channel Leycrysts	Blackrock Leycryst | Binds when picked up | Unique | Use: Use 4 leycrysts to attune with Azeroth and learn a new ability. || DESC: Use 4 leycrysts to attune with Azeroth and learn a new ability.
221320	8	Other	Hinterlands Leycryst	446454	Channel Leycrysts	Hinterlands Leycryst | Binds when picked up | Unique | Use: Use 4 leycrysts to attune with Azeroth and learn a new ability. || DESC: Use 4 leycrysts to attune with Azeroth and learn a new ability.
221418	8	Other	Agamaggan's Roar	446704	Agamaggan's Roar	Agamaggan's Roar | Binds when picked up | Unique | Use: Catch the attention of a Delirious Ancient, drawing it into combat. (5 |4Sec:Sec; Cooldown) || DESC: Catch the attention of a Delirious Ancient, drawing it into combat.
221428	8	Other	Rune of Foul Play	402265	Learning	Rune of Foul Play | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
221433	8	Other	Rune of Focus	402265	Learning	Rune of Focus | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
221444	8	Other	nil	nil	nil	
221445	8	Other	Rune of Focused Fire	402265	Learning	Rune of Focused Fire | Binds when picked up | Use: Teaches you a new Engraving ability. | Classes: Hunter
221461	8	Other	Rune of Carnage	402265	Learning	Rune of Carnage | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
221473	8	Other	Rune of the Watchman	402265	Learning	Rune of the Watchman | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
221480	8	Other	Spell Notes: Molten Armor	402265	Learning	Spell Notes: Molten Armor | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
221481	8	Other	Nihilist Epiphany	402265	Learning	Nihilist Epiphany | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest
221482	8	Other	Rune of Affliction	402265	Learning	Rune of Affliction | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
221483	8	Other	Rune of Burn	402265	Learning	Rune of Burn | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Shaman
221487	8	Other	Spell Notes: Advanced Warding	402265	Learning	Spell Notes: Advanced Warding | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
221488	8	Other	Resolute Epiphany	402265	Learning	Resolute Epiphany | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest
221489	8	Other	Rune of Vengeance	402265	Learning	Rune of Vengeance | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
221490	8	Other	Rune of Riptide	402265	Learning	Rune of Riptide | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Shaman
221491	8	Other	Shadowtooth Bag	nil	nil	Shadowtooth Bag | Binds when picked up | "Contains a random Darkmoon card."
221499	8	Other	Rune of the Felguard	402265	Learning	Rune of the Felguard | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
221510	8	Other	Rune of the Knight	402265	Learning	Rune of the Knight | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
221511	8	Other	Rune of the Protector	402265	Learning	Rune of the Protector | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
221512	8	Other	Rune of Alacrity	402265	Learning	Rune of Alacrity | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
221513	8	Other	Rune of Potency	402265	Learning	Rune of Potency | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
221514	8	Other	Rune of Firepower	402265	Learning	Rune of Firepower | Binds when picked up | Use: Teaches you a new Engraving ability. | Classes: Hunter
221515	8	Other	Rune of Detonation	402265	Learning	Rune of Detonation | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter
221516	8	Other	Rune of Primal Energy	402265	Learning	Rune of Primal Energy | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
221517	8	Other	Rune of Bloodshed	402265	Learning	Rune of Bloodshed | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
221979	8	Other	Prophecy of Verdant Winter	410971	Learn Rune From Prophecy	Prophecy of Verdant Winter | Binds when picked up | Unique | Use:  | Use: Focus on the Prophecy to learn a new spell.  Requires a mind focused by meditating on two spiritual mysteries of Azeroth. | Classes: Priest
221980	8	Other	Prophecy of Awakened Chaos	410971	Learn Rune From Prophecy	Prophecy of Awakened Chaos | Binds when picked up | Unique | Use:  | Use: Focus on the Prophecy to learn a new spell.  Requires a mind focused by meditating on two spiritual mysteries of Azeroth. | Classes: Priest
221981	8	Other	Prophecy of the Lost Tribe	410971	Learn Rune From Prophecy	Prophecy of the Lost Tribe | Binds when picked up | Unique | Use:  | Use: Focus on the Prophecy to learn a new spell.  Requires a mind focused by meditating on two spiritual mysteries of Azeroth. | Classes: Priest
222952	8	Other	nil	nil	nil	
222962	8	Other	Hyjal's Wisdom	448149	Hyjal's Wisdom	Hyjal's Wisdom | Binds when picked up | Unique | Use: Learn a new Engraving ability. || DESC: Learn a new Engraving ability.
223147	8	Other	Spell Notes: Balefire Bolt	402265	Learning	Spell Notes: Balefire Bolt | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
223148	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
223149	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
223150	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
223151	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
223168	8	Other	Worldcore Fragment	448627	Attune Leyline	Worldcore Fragment | Use: Attempt to attune to a targeted Leyline Conflux.
223171	8	Other	Scroll of Geomancy	448627	Attune Leyline	Scroll of Geomancy | Binds when picked up | Use: Attempt to attune to a targeted Leyline Conflux. | Classes: Mage
223288	8	Other	Rune of the Hammer	402265	Learning	Rune of the Hammer | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
223485	8	Other	nil	nil	nil	
223912	8	Other	Purification Potion	450105	Purification	Purification Potion | Binds when picked up | Unique (5) | Use: Attempts to remove one Curse, one Disease and one Poison from the Imbiber. | Requires Level 25 || DESC: Attempts to remove one Curse, one Disease and one Poison from the Imbiber.
223913	8	Other	Major Healing Potion	450106	Healing Potion	Major Healing Potion | Binds when picked up | Unique (5) | Use: Restores 1,350 to 1,650 health. | Requires Level 40 || DESC: Restores 1,350 to 1,650 health.
223914	8	Other	Greater Healing Potion	450107	Healing Potion	Greater Healing Potion | Binds when picked up | Unique (5) | Use: Restores 585 to 715 health. | Requires Level 20 || DESC: Restores 585 to 715 health.
224806	8	Other	Legion Portal Tuner	454017	Redirect Portal	Legion Portal Tuner | Use: Connect a Fel Scar or Rift to a world deep in Legion space. May have unpredictable and dangerous effects. | 5 |4Charge:Charges;
224836	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
224848	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
224849	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
224850	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
224851	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
224893	8	Other	Overcharged Portal Tuner	454466	Redirect Portal	Overcharged Portal Tuner | Use: Connect a Fel Scar or Rift to a world deep in Legion space. May have unpredictable and dangerous effects. | 2 |4Charge:Charges;
224912	8	Other	Portal Tuner Tuner	454469	Overcharge	Portal Tuner Tuner | Use: Overcharge a Legion Portal Tuner.
225686	8	Other	Rune of Decimation	402265	Learning	Rune of Decimation | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
225687	8	Other	Rune of Infernal Armor	402265	Learning	Rune of Infernal Armor | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
225688	8	Other	Rune of Mark of Chaos	402265	Learning	Rune of Mark of Chaos | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
225689	8	Other	Spell Notes: Arcane Barrage	402265	Learning	Spell Notes: Arcane Barrage | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
225690	8	Other	Spell Notes: Frozen Orb	402265	Learning	Spell Notes: Frozen Orb | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
225691	8	Other	Spell Notes: Overheat	402265	Learning	Spell Notes: Overheat | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
225740	8	Other	Rune of Composure	402265	Learning	Rune of Composure | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Shaman
225914	8	Other	Rune of the Bound Spirit	402265	Learning	Rune of the Bound Spirit | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Shaman
225955	8	Other	Rune of the Resourceful	402265	Learning	Rune of the Resourceful | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter
226252	8	Other	Rune of the Guerrilla	402265	Learning	Rune of the Guerrilla | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter
226374	8	Other	Occult Poison I	458821	Occult Poison I	Occult Poison I | Use: Coats a weapon with poison that lasts for 30 minutes. Each strike has a 30% chance of poisoning the enemy for 110 Nature damage over 12 sec and causing the enemy to take 4% increased Arcane, Fire, Frost, Nature, and Shadow damage.  Stacks up to 5 times on a single target.    Occult Poison counts as Deadly Poison and benefits from all talents and effects that trigger from or modify Deadly Poison.   | Classes: Rogue | Requires Level 54 || DESC: Coats a weapon with poison that lasts for 30 minutes. Each strike has a 30% chance of poisoning the enemy for 110 Nature damage over 12 sec and causing the enemy to take 4% increased Arcane, Fire, Frost, Nature, and Shadow damage.  Stacks up to 5 times on a single target.    Occult Poison counts as Deadly Poison and benefits from all talents and effects that trigger from or modify Deadly Poison.  
226394	8	Other	nil	nil	nil	
226395	8	Other	nil	nil	nil	
226396	8	Other	nil	nil	nil	
226397	8	Other	nil	nil	nil	
226398	8	Other	nil	nil	nil	
226399	8	Other	nil	nil	nil	
226400	8	Other	nil	nil	nil	
226401	8	Other	nil	nil	nil	
226402	8	Other	nil	nil	nil	
226403	8	Other	nil	nil	nil	
226406	8	Other	Rune of Sword Specialization	402265	Learning	Rune of Sword Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Paladin, Hunter, Rogue, Mage, Warlock
226407	8	Other	Rune of Axe Specialization	402265	Learning	Rune of Axe Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Paladin, Hunter, Shaman
226408	8	Other	Rune of Mace Specialization	402265	Learning	Rune of Mace Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Paladin, Rogue, Priest, Shaman, Druid
226409	8	Other	Rune of Dagger Specialization	402265	Learning	Rune of Dagger Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Hunter, Rogue, Priest, Shaman, Mage, Warlock, Druid
226410	8	Other	Rune of Ranged Weapon Specialization	402265	Learning	Rune of Ranged Weapon Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Hunter, Rogue
226411	8	Other	Rune of Fist Weapon Specialization	402265	Learning	Rune of Fist Weapon Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Hunter, Rogue, Shaman, Druid
226412	8	Other	Rune of Pole Weapon Specialization	402265	Learning	Rune of Pole Weapon Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Paladin, Hunter, Priest, Shaman, Mage, Warlock, Druid
226413	8	Other	Rune of Arcane Specialization	402265	Learning	Rune of Arcane Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter, Mage, Druid
226414	8	Other	Rune of Fire Specialization	402265	Learning	Rune of Fire Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter, Shaman, Mage, Warlock
226415	8	Other	Rune of Frost Specialization	402265	Learning	Rune of Frost Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter, Shaman, Mage
226416	8	Other	Rune of Nature Specialization	402265	Learning	Rune of Nature Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter, Rogue, Shaman, Druid
226417	8	Other	Rune of Shadow Specialization	402265	Learning	Rune of Shadow Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest, Warlock
226418	8	Other	Rune of Holy Specialization	402265	Learning	Rune of Holy Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin, Priest
226419	8	Other	Rune of Feral Combat Specialization	402265	Learning	Rune of Feral Combat Specialization | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
226587	8	Other	Rune of Shelling	402265	Learning	Rune of Shelling | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Hunter
226679	8	Other	Timeless Wanderer's Insights	402265	Learning	Timeless Wanderer's Insights | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
226680	8	Other	Rune of the First Warrior	402265	Learning	Rune of the First Warrior | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior
226694	8	Other	Rune of Defense Specialization	402265	Learning	Rune of Defense Specialization | Binds to Account | Unique | Use: Teaches you a new Engraving ability. | Classes: Warrior, Paladin, Rogue, Shaman, Warlock, Druid
227286	8	Other	Warmed Rumsey Rum with Cream	460332	Warmed Rumsey with Cream	Warmed Rumsey Rum with Cream | Binds when picked up | Unique | Use: Increases Stamina by 15 for 45 min and gets you drunk to boot! | 2 |4Charge:Charges; || DESC: Increases Stamina by 15 for 45 min and gets you drunk to boot!
227456	8	Other	Rune of the Crimson Tempest	402265	Learning	Rune of the Crimson Tempest | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
227746	8	Other	Rune of the World Tree	402265	Learning	Rune of the World Tree | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
227749	8	Other	Rune of the Falling Star	402265	Learning	Rune of the Falling Star | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Druid
227796	8	Other	Mysterious 'Darnassian' Scroll	nil	nil	Mysterious 'Darnassian' Scroll | Binds when picked up | Unique | This Item Begins a Quest | "Weak magic emanates from the scroll. It seems to be pointing you towards something... or someone."
227797	8	Other	Mysterious 'Darnassian' Scroll	460928	Weak Healing Touch	Mysterious 'Darnassian' Scroll | Binds when picked up | Unique | "Weak magic emanates from the scroll. It seems to be pointing you towards something... or someone."
227813	8	Other	Drinkable Stratholme Holy Water	461632	Stratholme Holy Water	Drinkable Stratholme Holy Water | Use: Restores 6,363 mana over 30 sec.  Must remain seated while drinking. | Requires Level 55 | Requires Argent Dawn - Honored || DESC: Restores 6,363 mana over 30 sec.  Must remain seated while drinking.
227855	8	Other	nil	nil	nil	
227856	8	Other	nil	nil	nil	
227921	8	Other	Rune of Knives	402265	Learning	Rune of Knives | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
227922	8	Other	Rune of the Swashbuckler	402265	Learning	Rune of the Swashbuckler | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Rogue
227929	8	Other	nil	nil	nil	
227933	8	Other	nil	nil	nil	
228123	8	Other	Jubilant Epiphany	402265	Learning	Jubilant Epiphany | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest
228124	8	Other	Oneiric Epiphany	402265	Learning	Oneiric Epiphany | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest
228126	8	Other	Aperitive Epiphany	402265	Learning	Aperitive Epiphany | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest
228222	8	Other	nil	nil	nil	
228227	8	Other	Scroll of Overwhelming Power	461520	[DNT] Power Overwhelming	Scroll of Overwhelming Power | Use: Grants the target a variety of world buff effects. (1 |4Min:Min; Cooldown) | "POWER OVERWHELMING (PTR Only)" || DESC: Grants the target a variety of world buff effects.
228238	8	Other	nil	nil	nil	
228615	8	Other	Otherworldly Treasure	nil	nil	Otherworldly Treasure | Binds when picked up
228797	8	Other	nil	nil	nil	
228978	8	Other	Enchanted Sigil: Flowing Waters	463864	Sigil of Flowing Waters	Enchanted Sigil: Flowing Waters | Binds when picked up | Use: Gain an enchanted sigil of Flowing Waters, empowering your raid to deal up to 30 increased damage and healing with spells, and increasing attack power by 30 for 1 |4hour:hrs;. (1 |4Min:Min; Cooldown) | Requires Level 60 | Requires Enchanting (290) || DESC: Gain an enchanted sigil of Flowing Waters, empowering your raid to deal up to 30 increased damage and healing with spells, and increasing attack power by 30 for 1 |4hour:hrs;.
228980	15	Temporary	Conductive Shield Coating	463868	Conductive Shield Coating	Conductive Shield Coating | Requires Level 40
229907	8	Other	nil	nil	nil	
231080	8	Other	nil	nil	nil	
231081	8	Other	nil	nil	nil	
231082	8	Other	nil	nil	nil	
231083	8	Other	nil	nil	nil	
231084	8	Other	nil	nil	nil	
231085	8	Other	nil	nil	nil	
231086	8	Other	nil	nil	nil	
231087	8	Other	nil	nil	nil	
231088	8	Other	nil	nil	nil	
231298	8	Other	Scroll of Lesser Spatial Mending	468211	Close Growing Fel Rift	Scroll of Lesser Spatial Mending | Binds when picked up | Use: Close a targeted small Fel portal. May draw unwanted attention from the other side. || DESC: Close a targeted small Fel portal. May draw unwanted attention from the other side.
231313	8	Other	nil	nil	nil	
231625	8	Other	nil	nil	nil	
231778	5	Food & Drink	Mountain Spring Water	468767	Drink	Mountain Spring Water | Conjured Item | Use: Restores 4,903 mana over 30 sec.  Must remain seated while drinking. | Requires Level 55
231780	8	Other	nil	nil	nil	
231828	8	Other	Rune of Meditation Specialization	402265	Learning	Rune of Meditation Specialization | Binds to Account | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin, Hunter, Priest, Shaman, Mage, Warlock, Druid
231829	8	Other	Rune of Healing Specialization	402265	Learning	Rune of Healing Specialization | Binds to Account | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin, Priest, Shaman, Mage, Druid
231836	8	Other	Glowing Scroll of Spatial Mending	469020	Close New Fel Portal	Glowing Scroll of Spatial Mending | Quest Item | Use: Close a targeted Fel portal. May draw unwanted attention from the other side. || DESC: Close a targeted Fel portal. May draw unwanted attention from the other side.
231843	8	Other	First Sigil Fragment	469128	Combine Sigil Fragments	First Sigil Fragment | Binds when picked up | Unique | Use: Combine with two other pieces to form the Sigil of the Keeper. || DESC: Combine with two other pieces to form the Sigil of the Keeper.
231844	8	Other	Second Sigil Fragment	469128	Combine Sigil Fragments	Second Sigil Fragment | Binds when picked up | Unique | Use: Combine with two other pieces to form the Sigil of the Keeper. || DESC: Combine with two other pieces to form the Sigil of the Keeper.
231845	8	Other	Third Sigil Fragment	469128	Combine Sigil Fragments	Third Sigil Fragment | Binds when picked up | Unique | Use: Combine with two other pieces to form the Sigil of the Keeper.
231891	8	Other	nil	nil	nil	
231914	8	Other	nil	nil	nil	
232343	8	Other	QAEnchant Shield - Law of Nature	469753	QAEnchant Shield Law of Nature	QAEnchant Shield - Law of Nature | Use: Permanently enchant a shield to give +2% chance to block.
232344	8	Other	Vick's VIP Pass	469777	Blackwing Lair Ahoy!	Vick's VIP Pass | Unique | Use: Attune yourself to Blackwing Lair! (30 |4Sec:Sec; Cooldown) | "For close personal friends of Lord Victor Nefarius only!" || DESC: Attune yourself to Blackwing Lair!
232433	8	Other	Dense Runecloth Bandage	470345	First Aid	Dense Runecloth Bandage | Use: Heals 3,400 damage over 8 sec. | Requires Level 50 | Requires First Aid (300) || DESC: Heals 3,400 damage over 8 sec.
232436	8	Other	Darkclaw Bisque	470362	Food	Darkclaw Bisque | Use: Restores 2,065 health over 30 sec.  Must remain seated while eating.  If you eat for 10 seconds will also increase your Spell Damage by 12 for 10 min. | Requires Level 45 || DESC: Restores 2,065 health over 30 sec.  Must remain seated while eating.  If you eat for 10 seconds will also increase your Spell Damage by 12 for 10 min.
232438	8	Other	Smoked Redgill	470369	Food	Smoked Redgill | Use: Restores 1,338 health over 30 sec.  Must remain seated while eating.  If you eat for 10 seconds will also increase your Healing done by 22 for 10 min. | Requires Level 35 || DESC: Restores 1,338 health over 30 sec.  Must remain seated while eating.  If you eat for 10 seconds will also increase your Healing done by 22 for 10 min.
232458	8	Other	Rune of Improved Sanctuary	402265	Learning	Rune of Improved Sanctuary | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
232459	8	Other	Rune of Backdraft	402265	Learning	Rune of Backdraft | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Warlock
232460	8	Other	Rune of Displacement	402265	Learning	Rune of Displacement | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
232461	8	Other	Rune of Despair	402265	Learning	Rune of Despair | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Priest
232462	8	Other	Rune of Purifying Power	402265	Learning	Rune of Purifying Power | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
232611	15	Temporary	Magnificent Trollshine	471401	Magnificent Trollshine	Magnificent Trollshine | Requires Level 45
233213	8	Other	nil	nil	nil	
233215	8	Other	nil	nil	nil	
233216	8	Other	nil	nil	nil	
233217	8	Other	Tunneler's Incense	473544	Sneaking	Tunneler's Incense | Binds when picked up | Use: Inhaling this incense causes you to fade into the shadows, allowing you to sneak around while inside Hive'Ashi, Hive'Regal, or Hive'Zora, but reduces your speed by 50%.  Lasts 1 min. | 10 |4Charge:Charges; | Requires Level 50 || DESC: Inhaling this incense causes you to fade into the shadows, allowing you to sneak around while inside Hive'Ashi, Hive'Regal, or Hive'Zora, but reduces your speed by 50%.  Lasts 1 min.
233226	8	Other	nil	nil	nil	
233802	8	Other	nil	nil	nil	
233803	8	Other	nil	nil	nil	
233962	8	Other	nil	nil	nil	
233964	8	Other	nil	nil	nil	
233965	8	Other	nil	nil	nil	
233966	8	Other	nil	nil	nil	
233967	8	Other	nil	nil	nil	
233968	8	Other	nil	nil	nil	
233969	8	Other	nil	nil	nil	
233977	8	Other	nil	nil	nil	
233995	8	Other	nil	nil	nil	
233996	15	Temporary	nil	nil	nil	
234124	8	Other	nil	nil	nil	
234444	8	Other	Occult Poison II	1214171	Occult Poison II	Occult Poison II | Use: Coats a weapon with poison that lasts for 30 minutes. Each strike has a 30% chance of poisoning the enemy for 138 Nature damage over 12 sec and causing the enemy to take 4% increased Arcane, Fire, Frost, Nature, and Shadow damage.  Stacks up to 5 times on a single target.    Occult Poison counts as Deadly Poison and benefits from all talents and effects that trigger from or modify Deadly Poison.   | Classes: Rogue | Requires Level 60 || DESC: Coats a weapon with poison that lasts for 30 minutes. Each strike has a 30% chance of poisoning the enemy for 138 Nature damage over 12 sec and causing the enemy to take 4% increased Arcane, Fire, Frost, Nature, and Shadow damage.  Stacks up to 5 times on a single target.    Occult Poison counts as Deadly Poison and benefits from all talents and effects that trigger from or modify Deadly Poison.  
235372	8	Other	nil	nil	nil	
235497	8	Other	nil	nil	nil	
235529	6	Permanent	nil	nil	nil	
235597	8	Other	Spell Notes: Deep Freeze	402265	Learning	Spell Notes: Deep Freeze | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
235598	8	Other	Spell Notes: Icy Veins	402265	Learning	Spell Notes: Icy Veins | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
235599	8	Other	Spell Notes: Temporal Anomaly	402265	Learning	Spell Notes: Temporal Anomaly | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Mage
235600	8	Other	Rune of Divine Storm	402265	Learning	Rune of Divine Storm | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
235601	8	Other	Rune of Fanaticism	402265	Learning	Rune of Fanaticism | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
235602	8	Other	Rune of Hammer of the Righteous	402265	Learning	Rune of Hammer of the Righteous | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
235603	8	Other	Rune of Righteous Vengeance	402265	Learning	Rune of Righteous Vengeance | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
235604	8	Other	Rune of Shield of Righteousness	402265	Learning	Rune of Shield of Righteousness | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
235605	8	Other	Rune of Shock and Awe	402265	Learning	Rune of Shock and Awe | Binds when picked up | Unique | Use: Teaches you a new Engraving ability. | Classes: Paladin
235825	8	Other	nil	nil	nil	
236417	8	Other	nil	nil	nil	
236418	8	Other	nil	nil	nil	
236419	8	Other	nil	nil	nil	
236420	8	Other	nil	nil	nil	
236421	8	Other	nil	nil	nil	
236422	8	Other	nil	nil	nil	
236423	8	Other	nil	nil	nil	
236424	8	Other	nil	nil	nil	
236425	8	Other	nil	nil	nil	
236426	8	Other	nil	nil	nil	
236427	8	Other	nil	nil	nil	
236428	8	Other	nil	nil	nil	
236429	8	Other	nil	nil	nil	
236430	8	Other	nil	nil	nil	
236431	8	Other	nil	nil	nil	
236432	8	Other	nil	nil	nil	
236433	8	Other	nil	nil	nil	
